problem_id,year,correct_answer_gt,iteration_0_answer,iteration_0_correct,iteration_1_answer,iteration_1_correct,iteration_2_answer,iteration_2_correct,iteration_3_answer,iteration_3_correct,iteration_4_answer,iteration_4_correct,seed,experiment_type,source_file
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed3,firstk,seed3_firstk_results.json
2024-I-10,2024,113,113,1,113,1,113,1,,0,247,0,seed3,firstk,seed3_firstk_results.json
2024-I-11,2024,371,9,0,131,0,131,0,37,0,17,0,seed3,firstk,seed3_firstk_results.json
2024-I-12,2024,385,72,0,12,0,144,0,12,0,72,0,seed3,firstk,seed3_firstk_results.json
2024-I-13,2024,110,110,1,155,0,155,0,110,1,134,0,seed3,firstk,seed3_firstk_results.json
2024-I-14,2024,104,104,1,166,0,104,1,236,0,104,1,seed3,firstk,seed3_firstk_results.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed3,firstk,seed3_firstk_results.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed3,firstk,seed3_firstk_results.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed3,firstk,seed3_firstk_results.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed3,firstk,seed3_firstk_results.json
2024-I-5,2024,104,104,1,107,0,104,1,294,0,291,0,seed3,firstk,seed3_firstk_results.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed3,firstk,seed3_firstk_results.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed3,firstk,seed3_firstk_results.json
2024-I-8,2024,197,4048,0,2929,0,197,1,389,0,2059,0,seed3,firstk,seed3_firstk_results.json
2024-I-9,2024,480,480,1,480,1,480,1,120,0,480,1,seed3,firstk,seed3_firstk_results.json
2024-II-1,2024,73,73,1,73,1,73,1,125,0,73,1,seed3,firstk,seed3_firstk_results.json
2024-II-10,2024,468,468,1,468,1,160,0,648,0,468,1,seed3,firstk,seed3_firstk_results.json
2024-II-11,2024,601,601,1,,0,7,0,601,1,601,1,seed3,firstk,seed3_firstk_results.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed3,firstk,seed3_firstk_results.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed3,firstk,seed3_firstk_results.json
2024-II-14,2024,211,211,1,211,1,121,0,105,0,211,1,seed3,firstk,seed3_firstk_results.json
2024-II-15,2024,315,36,0,9,0,22,0,,0,30,0,seed3,firstk,seed3_firstk_results.json
2024-II-2,2024,236,,0,236,1,236,1,246,0,246,0,seed3,firstk,seed3_firstk_results.json
2024-II-3,2024,45,45,1,45,1,45,1,42,0,45,1,seed3,firstk,seed3_firstk_results.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed3,firstk,seed3_firstk_results.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed3,firstk,seed3_firstk_results.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed3,firstk,seed3_firstk_results.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed3,firstk,seed3_firstk_results.json
2024-II-8,2024,127,,0,25,0,3,0,123,0,155,0,seed3,firstk,seed3_firstk_results.json
2024-II-9,2024,902,256,0,,0,961,0,2,0,1024,0,seed3,firstk,seed3_firstk_results.json
21,2025,237,237,1,237,1,60670,0,60671,0,60671,0,seed3,firstk,seed3_firstk_results.json
22,2025,610,610,1,600,0,600,0,415,0,700,0,seed3,firstk,seed3_firstk_results.json
23,2025,149,149,1,149,1,145,0,149,1,150,0,seed3,firstk,seed3_firstk_results.json
24,2025,907,907,1,247,0,784,0,907,1,414,0,seed3,firstk,seed3_firstk_results.json
25,2025,113,11,0,11,0,1666,0,10817,0,1,0,seed3,firstk,seed3_firstk_results.json
26,2025,19,39,0,19,1,19,1,19,1,19,1,seed3,firstk,seed3_firstk_results.json
27,2025,248,3,0,208,0,208,0,724,0,3,0,seed3,firstk,seed3_firstk_results.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,firstk,seed3_firstk_results.json
29,2025,240,,0,256,0,216,0,188,0,188,0,seed3,firstk,seed3_firstk_results.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,firstk,seed3_firstk_results.json
4,2025,336,216,0,360,0,336,1,336,1,330,0,seed3,firstk,seed3_firstk_results.json
5,2025,293,293,1,439,0,293,1,145,0,25,0,seed3,firstk,seed3_firstk_results.json
6,2025,237,,0,,0,,0,60861,0,60671,0,seed3,firstk,seed3_firstk_results.json
7,2025,610,610,1,600,0,600,0,600,0,800,0,seed3,firstk,seed3_firstk_results.json
8,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,firstk,seed3_firstk_results.json
9,2025,907,107,0,414,0,907,1,907,1,907,1,seed3,firstk,seed3_firstk_results.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,lastk,seed3_lastk_results.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,lastk,seed3_lastk_results.json
10,2025,113,113,1,113,1,113,1,113,1,113,1,seed3,lastk,seed3_lastk_results.json
11,2025,19,19,1,19,1,19,1,734,0,19,1,seed3,lastk,seed3_lastk_results.json
12,2025,248,,0,36,0,36,0,36,0,36,0,seed3,lastk,seed3_lastk_results.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,lastk,seed3_lastk_results.json
14,2025,240,188,0,188,0,188,0,188,0,188,0,seed3,lastk,seed3_lastk_results.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,lastk,seed3_lastk_results.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,lastk,seed3_lastk_results.json
17,2025,82,82,1,82,1,82,1,82,1,82,1,seed3,lastk,seed3_lastk_results.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,lastk,seed3_lastk_results.json
19,2025,336,340,0,340,0,340,0,340,0,340,0,seed3,lastk,seed3_lastk_results.json
2,2025,82,27,0,6,0,6,0,6,0,6,0,seed3,lastk,seed3_lastk_results.json
20,2025,293,293,1,221,0,293,1,293,1,293,1,seed3,lastk,seed3_lastk_results.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed3,lastk,seed3_lastk_results.json
2024-I-10,2024,113,113,1,113,1,113,1,113,1,113,1,seed3,lastk,seed3_lastk_results.json
2024-I-11,2024,371,9,0,9,0,9,0,17,0,9,0,seed3,lastk,seed3_lastk_results.json
2024-I-12,2024,385,72,0,72,0,72,0,72,0,72,0,seed3,lastk,seed3_lastk_results.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed3,lastk,seed3_lastk_results.json
2024-I-14,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,lastk,seed3_lastk_results.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed3,lastk,seed3_lastk_results.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed3,lastk,seed3_lastk_results.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed3,lastk,seed3_lastk_results.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed3,lastk,seed3_lastk_results.json
2024-I-5,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,lastk,seed3_lastk_results.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed3,lastk,seed3_lastk_results.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed3,lastk,seed3_lastk_results.json
2024-I-8,2024,197,4048,0,254,0,254,0,254,0,254,0,seed3,lastk,seed3_lastk_results.json
2024-I-9,2024,480,480,1,480,1,480,1,480,1,480,1,seed3,lastk,seed3_lastk_results.json
2024-II-1,2024,73,73,1,73,1,73,1,73,1,73,1,seed3,lastk,seed3_lastk_results.json
2024-II-10,2024,468,468,1,468,1,468,1,468,1,468,1,seed3,lastk,seed3_lastk_results.json
2024-II-11,2024,601,601,1,601,1,601,1,601,1,601,1,seed3,lastk,seed3_lastk_results.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed3,lastk,seed3_lastk_results.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed3,lastk,seed3_lastk_results.json
2024-II-14,2024,211,211,1,211,1,211,1,211,1,211,1,seed3,lastk,seed3_lastk_results.json
2024-II-15,2024,315,36,0,36,0,36,0,36,0,36,0,seed3,lastk,seed3_lastk_results.json
2024-II-2,2024,236,,0,236,1,236,1,236,1,236,1,seed3,lastk,seed3_lastk_results.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed3,lastk,seed3_lastk_results.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed3,lastk,seed3_lastk_results.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed3,lastk,seed3_lastk_results.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed3,lastk,seed3_lastk_results.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed3,lastk,seed3_lastk_results.json
2024-II-8,2024,127,,0,7,0,7,0,7,0,7,0,seed3,lastk,seed3_lastk_results.json
2024-II-9,2024,902,256,0,256,0,256,0,256,0,256,0,seed3,lastk,seed3_lastk_results.json
21,2025,237,237,1,237,1,237,1,237,1,237,1,seed3,lastk,seed3_lastk_results.json
22,2025,610,610,1,610,1,610,1,610,1,610,1,seed3,lastk,seed3_lastk_results.json
23,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,lastk,seed3_lastk_results.json
24,2025,907,907,1,907,1,907,1,381,0,907,1,seed3,lastk,seed3_lastk_results.json
25,2025,113,11,0,11,0,11,0,11,0,11,0,seed3,lastk,seed3_lastk_results.json
26,2025,19,39,0,19,1,19,1,19,1,19,1,seed3,lastk,seed3_lastk_results.json
27,2025,248,3,0,3,0,3,0,3,0,3,0,seed3,lastk,seed3_lastk_results.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,lastk,seed3_lastk_results.json
29,2025,240,,0,188,0,188,0,188,0,188,0,seed3,lastk,seed3_lastk_results.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,lastk,seed3_lastk_results.json
4,2025,336,216,0,216,0,444,0,216,0,216,0,seed3,lastk,seed3_lastk_results.json
5,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,lastk,seed3_lastk_results.json
6,2025,237,,0,60671,0,60671,0,60671,0,60671,0,seed3,lastk,seed3_lastk_results.json
7,2025,610,610,1,600,0,600,0,600,0,600,0,seed3,lastk,seed3_lastk_results.json
8,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,lastk,seed3_lastk_results.json
9,2025,907,107,0,907,1,907,1,907,1,907,1,seed3,lastk,seed3_lastk_results.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,postThink,seed3_postThink_results.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,postThink,seed3_postThink_results.json
10,2025,113,113,1,113,1,113,1,113,1,113,1,seed3,postThink,seed3_postThink_results.json
11,2025,19,19,1,19,1,19,1,19,1,19,1,seed3,postThink,seed3_postThink_results.json
12,2025,248,,0,3,0,3,0,3,0,3,0,seed3,postThink,seed3_postThink_results.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,postThink,seed3_postThink_results.json
14,2025,240,188,0,160,0,160,0,160,0,160,0,seed3,postThink,seed3_postThink_results.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,postThink,seed3_postThink_results.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,postThink,seed3_postThink_results.json
17,2025,82,82,1,82,1,82,1,82,1,82,1,seed3,postThink,seed3_postThink_results.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,postThink,seed3_postThink_results.json
19,2025,336,340,0,340,0,340,0,336,1,336,1,seed3,postThink,seed3_postThink_results.json
2,2025,82,27,0,27,0,84,0,48,0,82,1,seed3,postThink,seed3_postThink_results.json
20,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,postThink,seed3_postThink_results.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed3,postThink,seed3_postThink_results.json
2024-I-10,2024,113,113,1,113,1,113,1,113,1,113,1,seed3,postThink,seed3_postThink_results.json
2024-I-11,2024,371,9,0,9,0,9,0,9,0,9,0,seed3,postThink,seed3_postThink_results.json
2024-I-12,2024,385,72,0,72,0,72,0,72,0,72,0,seed3,postThink,seed3_postThink_results.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed3,postThink,seed3_postThink_results.json
2024-I-14,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,postThink,seed3_postThink_results.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed3,postThink,seed3_postThink_results.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed3,postThink,seed3_postThink_results.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed3,postThink,seed3_postThink_results.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed3,postThink,seed3_postThink_results.json
2024-I-5,2024,104,104,1,104,1,104,1,107,0,107,0,seed3,postThink,seed3_postThink_results.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed3,postThink,seed3_postThink_results.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed3,postThink,seed3_postThink_results.json
2024-I-8,2024,197,4048,0,197,1,197,1,197,1,197,1,seed3,postThink,seed3_postThink_results.json
2024-I-9,2024,480,480,1,480,1,240,0,480,1,480,1,seed3,postThink,seed3_postThink_results.json
2024-II-1,2024,73,73,1,73,1,73,1,73,1,73,1,seed3,postThink,seed3_postThink_results.json
2024-II-10,2024,468,468,1,468,1,468,1,468,1,468,1,seed3,postThink,seed3_postThink_results.json
2024-II-11,2024,601,601,1,601,1,601,1,601,1,601,1,seed3,postThink,seed3_postThink_results.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed3,postThink,seed3_postThink_results.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed3,postThink,seed3_postThink_results.json
2024-II-14,2024,211,211,1,211,1,211,1,211,1,211,1,seed3,postThink,seed3_postThink_results.json
2024-II-15,2024,315,36,0,36,0,36,0,36,0,36,0,seed3,postThink,seed3_postThink_results.json
2024-II-2,2024,236,,0,,0,281,0,,0,281,0,seed3,postThink,seed3_postThink_results.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed3,postThink,seed3_postThink_results.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed3,postThink,seed3_postThink_results.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed3,postThink,seed3_postThink_results.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed3,postThink,seed3_postThink_results.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed3,postThink,seed3_postThink_results.json
2024-II-8,2024,127,,0,8,0,8,0,8,0,8,0,seed3,postThink,seed3_postThink_results.json
2024-II-9,2024,902,256,0,126,0,256,0,126,0,256,0,seed3,postThink,seed3_postThink_results.json
21,2025,237,237,1,237,1,237,1,237,1,237,1,seed3,postThink,seed3_postThink_results.json
22,2025,610,610,1,610,1,610,1,600,0,610,1,seed3,postThink,seed3_postThink_results.json
23,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,postThink,seed3_postThink_results.json
24,2025,907,907,1,907,1,907,1,907,1,907,1,seed3,postThink,seed3_postThink_results.json
25,2025,113,11,0,11,0,11,0,11,0,11,0,seed3,postThink,seed3_postThink_results.json
26,2025,19,39,0,39,0,19,1,19,1,19,1,seed3,postThink,seed3_postThink_results.json
27,2025,248,3,0,443,0,3,0,443,0,3,0,seed3,postThink,seed3_postThink_results.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,postThink,seed3_postThink_results.json
29,2025,240,,0,188,0,188,0,188,0,188,0,seed3,postThink,seed3_postThink_results.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,postThink,seed3_postThink_results.json
4,2025,336,216,0,216,0,216,0,336,1,336,1,seed3,postThink,seed3_postThink_results.json
5,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,postThink,seed3_postThink_results.json
6,2025,237,,0,60670,0,60671,0,60671,0,60671,0,seed3,postThink,seed3_postThink_results.json
7,2025,610,610,1,610,1,600,0,610,1,610,1,seed3,postThink,seed3_postThink_results.json
8,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,postThink,seed3_postThink_results.json
9,2025,907,107,0,107,0,907,1,516,0,955,0,seed3,postThink,seed3_postThink_results.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,wait,seed3_wait.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,wait,seed3_wait.json
2,2025,82,27,0,64,0,64,0,64,0,64,0,seed3,wait,seed3_wait.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,wait,seed3_wait.json
4,2025,336,216,0,216,0,216,0,216,0,216,0,seed3,wait,seed3_wait.json
5,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,wait,seed3_wait.json
6,2025,237,,0,,0,,0,60670,0,670,0,seed3,wait,seed3_wait.json
7,2025,610,610,1,610,1,610,1,610,1,610,1,seed3,wait,seed3_wait.json
8,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,wait,seed3_wait.json
9,2025,907,107,0,,0,,0,107,0,107,0,seed3,wait,seed3_wait.json
10,2025,113,113,1,113,1,113,1,113,1,113,1,seed3,wait,seed3_wait.json
11,2025,19,19,1,19,1,19,1,19,1,19,1,seed3,wait,seed3_wait.json
12,2025,248,,0,3,0,3,0,3,0,3,0,seed3,wait,seed3_wait.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,wait,seed3_wait.json
14,2025,240,188,0,188,0,188,0,188,0,188,0,seed3,wait,seed3_wait.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,wait,seed3_wait.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,wait,seed3_wait.json
17,2025,82,82,1,82,1,82,1,82,1,82,1,seed3,wait,seed3_wait.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,wait,seed3_wait.json
19,2025,336,340,0,340,0,340,0,340,0,340,0,seed3,wait,seed3_wait.json
20,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,wait,seed3_wait.json
21,2025,237,237,1,237,1,237,1,237,1,237,1,seed3,wait,seed3_wait.json
22,2025,610,610,1,610,1,610,1,610,1,610,1,seed3,wait,seed3_wait.json
23,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,wait,seed3_wait.json
24,2025,907,907,1,907,1,907,1,907,1,907,1,seed3,wait,seed3_wait.json
25,2025,113,11,0,6,0,11,0,6,0,11,0,seed3,wait,seed3_wait.json
26,2025,19,39,0,39,0,39,0,39,0,39,0,seed3,wait,seed3_wait.json
27,2025,248,3,0,208,0,496,0,496,0,496,0,seed3,wait,seed3_wait.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,wait,seed3_wait.json
29,2025,240,,0,,0,,0,,0,,0,seed3,wait,seed3_wait.json
2024-I-8,2024,197,4048,0,4048,0,4048,0,4048,0,4048,0,seed3,wait,seed3_wait.json
2024-I-12,2024,385,72,0,72,0,72,0,72,0,72,0,seed3,wait,seed3_wait.json
2024-I-11,2024,371,9,0,131,0,9,0,131,0,131,0,seed3,wait,seed3_wait.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed3,wait,seed3_wait.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed3,wait,seed3_wait.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed3,wait,seed3_wait.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed3,wait,seed3_wait.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed3,wait,seed3_wait.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed3,wait,seed3_wait.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed3,wait,seed3_wait.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed3,wait,seed3_wait.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed3,wait,seed3_wait.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed3,wait,seed3_wait.json
2024-II-15,2024,315,36,0,36,0,36,0,36,0,36,0,seed3,wait,seed3_wait.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed3,wait,seed3_wait.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed3,wait,seed3_wait.json
2024-II-10,2024,468,468,1,468,1,468,1,468,1,468,1,seed3,wait,seed3_wait.json
2024-II-9,2024,902,256,0,256,0,256,0,256,0,256,0,seed3,wait,seed3_wait.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed3,wait,seed3_wait.json
2024-I-9,2024,480,480,1,480,1,480,1,480,1,480,1,seed3,wait,seed3_wait.json
2024-II-1,2024,73,73,1,73,1,73,1,73,1,73,1,seed3,wait,seed3_wait.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed3,wait,seed3_wait.json
2024-I-10,2024,113,113,1,113,1,113,1,113,1,113,1,seed3,wait,seed3_wait.json
2024-I-14,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,wait,seed3_wait.json
2024-I-5,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,wait,seed3_wait.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed3,wait,seed3_wait.json
2024-II-11,2024,601,601,1,,0,,0,,0,,0,seed3,wait,seed3_wait.json
2024-II-14,2024,211,211,1,211,1,211,1,211,1,211,1,seed3,wait,seed3_wait.json
2024-II-8,2024,127,,0,41,0,41,0,41,0,41,0,seed3,wait,seed3_wait.json
2024-II-2,2024,236,,0,,0,,0,,0,,0,seed3,wait,seed3_wait.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,answer_only,seed3_answer_only.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,answer_only,seed3_answer_only.json
10,2025,113,113,1,113,1,113,1,129,0,113,1,seed3,answer_only,seed3_answer_only.json
11,2025,19,19,1,19,1,19,1,19,1,19,1,seed3,answer_only,seed3_answer_only.json
12,2025,248,,0,,0,,0,724,0,,0,seed3,answer_only,seed3_answer_only.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,answer_only,seed3_answer_only.json
14,2025,240,188,0,188,0,188,0,188,0,188,0,seed3,answer_only,seed3_answer_only.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,answer_only,seed3_answer_only.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,answer_only,seed3_answer_only.json
17,2025,82,82,1,21,0,82,1,6,0,,0,seed3,answer_only,seed3_answer_only.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,answer_only,seed3_answer_only.json
19,2025,336,340,0,340,0,340,0,340,0,340,0,seed3,answer_only,seed3_answer_only.json
2,2025,82,27,0,82,1,82,1,82,1,3,0,seed3,answer_only,seed3_answer_only.json
20,2025,293,293,1,73,0,73,0,,0,74,0,seed3,answer_only,seed3_answer_only.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed3,answer_only,seed3_answer_only.json
2024-I-10,2024,113,113,1,3268,0,113,1,,0,113,1,seed3,answer_only,seed3_answer_only.json
2024-I-11,2024,371,9,0,135,0,391,0,35,0,131,0,seed3,answer_only,seed3_answer_only.json
2024-I-12,2024,385,72,0,72,0,72,0,72,0,72,0,seed3,answer_only,seed3_answer_only.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed3,answer_only,seed3_answer_only.json
2024-I-14,2024,104,104,1,104,1,94,0,104,1,104,1,seed3,answer_only,seed3_answer_only.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed3,answer_only,seed3_answer_only.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed3,answer_only,seed3_answer_only.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed3,answer_only,seed3_answer_only.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed3,answer_only,seed3_answer_only.json
2024-I-5,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,answer_only,seed3_answer_only.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed3,answer_only,seed3_answer_only.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed3,answer_only,seed3_answer_only.json
2024-I-8,2024,197,4048,0,,0,4049,0,4049,0,197,1,seed3,answer_only,seed3_answer_only.json
2024-I-9,2024,480,480,1,480,1,480,1,480,1,480,1,seed3,answer_only,seed3_answer_only.json
2024-II-1,2024,73,73,1,73,1,112,0,73,1,73,1,seed3,answer_only,seed3_answer_only.json
2024-II-10,2024,468,468,1,468,1,468,1,468,1,468,1,seed3,answer_only,seed3_answer_only.json
2024-II-11,2024,601,601,1,601,1,601,1,601,1,601,1,seed3,answer_only,seed3_answer_only.json
2024-II-12,2024,23,23,1,23,1,23,1,49,0,23,1,seed3,answer_only,seed3_answer_only.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed3,answer_only,seed3_answer_only.json
2024-II-14,2024,211,211,1,211,1,211,1,211,1,361,0,seed3,answer_only,seed3_answer_only.json
2024-II-15,2024,315,36,0,36,0,36,0,36,0,36,0,seed3,answer_only,seed3_answer_only.json
2024-II-2,2024,236,,0,236,1,236,1,236,1,236,1,seed3,answer_only,seed3_answer_only.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed3,answer_only,seed3_answer_only.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed3,answer_only,seed3_answer_only.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed3,answer_only,seed3_answer_only.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed3,answer_only,seed3_answer_only.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed3,answer_only,seed3_answer_only.json
2024-II-8,2024,127,,0,29,0,29,0,29,0,29,0,seed3,answer_only,seed3_answer_only.json
2024-II-9,2024,902,256,0,256,0,256,0,256,0,,0,seed3,answer_only,seed3_answer_only.json
21,2025,237,237,1,237,1,237,1,,0,237,1,seed3,answer_only,seed3_answer_only.json
22,2025,610,610,1,600,0,600,0,610,1,,0,seed3,answer_only,seed3_answer_only.json
23,2025,149,149,1,159,0,159,0,149,1,159,0,seed3,answer_only,seed3_answer_only.json
24,2025,907,907,1,907,1,907,1,907,1,915,0,seed3,answer_only,seed3_answer_only.json
25,2025,113,11,0,11,0,,0,11,0,12,0,seed3,answer_only,seed3_answer_only.json
26,2025,19,39,0,19,1,19,1,19,1,19,1,seed3,answer_only,seed3_answer_only.json
27,2025,248,3,0,724,0,724,0,724,0,208,0,seed3,answer_only,seed3_answer_only.json
28,2025,104,104,1,104,1,104,1,104,1,,0,seed3,answer_only,seed3_answer_only.json
29,2025,240,,0,254,0,,0,254,0,254,0,seed3,answer_only,seed3_answer_only.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,answer_only,seed3_answer_only.json
4,2025,336,216,0,381,0,330,0,360,0,360,0,seed3,answer_only,seed3_answer_only.json
5,2025,293,293,1,293,1,2557,0,877,0,293,1,seed3,answer_only,seed3_answer_only.json
6,2025,237,,0,237,1,237,1,60671,0,60671,0,seed3,answer_only,seed3_answer_only.json
7,2025,610,610,1,610,1,610,1,610,1,,0,seed3,answer_only,seed3_answer_only.json
8,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,answer_only,seed3_answer_only.json
